sample_id,master_seed,m,n_seeds,mobility_corr_length,mobility_spectral_decay,severity,environment,rho_target,s_level,rho_realized_pearson,rho_realized_spearman
4997,4242,0.9451312390662318,6,0.19963008634799018,2.9887411622464244,0.359619140625,train_rho80,0.8,-0.023756066499217243,0.7939566494466146,0.7927183403671275
4998,4242,0.8733290213831931,4,0.09351361534276681,2.616833992680835,0.222412109375,control_train,0.0,-0.05438245804242657,0.011508354367057064,0.020079617020634394
4999,4242,0.9806330094030349,4,0.1456176431648517,3.5975627525870495,0.203369140625,control_train,0.0,-1.9623078408090535,0.011508354367057064,0.020079617020634394
5000,4242,0.8410950751892989,2,0.08281322236873882,2.7380400626576717,0.146484375,eval_rho05,0.5,-0.4924064643559253,0.4466068048907429,0.4321537506339134
5001,4242,1.7622624413389332,2,0.1523457809505771,3.2185974878977497,0.25927734375,control_train,0.0,-1.5890253049543543,0.011508354367057064,0.020079617020634394
5002,4242,1.0762821838239582,6,0.10341834710739284,2.972470438957131,0.489990234375,train_rho80,0.8,0.7888087533765064,0.7939566494466146,0.7927183403671275
5003,4242,1.969560649722154,2,0.11929026657661826,3.8933706773828676,0.365234375,control_train,0.0,-0.6265375810253321,0.011508354367057064,0.020079617020634394
5004,4242,1.233722359596158,5,0.12707464318198222,3.011708605068601,0.448486328125,train_rho95,0.95,0.5565427008275741,0.933906123780515,0.9467508328691453
5005,4242,0.8014889806479775,6,0.18620933964833608,2.9763053634155483,0.336181640625,control_train,0.0,-0.31703486877771647,0.011508354367057064,0.020079617020634394
5006,4242,1.4620973999382771,2,0.15074082793105348,3.18543401879831,0.19482421875,control_train,0.0,-0.06263323259645086,0.011508354367057064,0.020079617020634394
5007,4242,0.630891276636114,2,0.08999044080432168,3.108847359836929,0.10791015625,eval_rho05,0.5,-1.476943354748275,0.4466068048907429,0.4321537506339134
5008,4242,1.2562067464984106,2,0.11140022946200896,3.9158501981487133,0.16845703125,control_train,0.0,1.5346353340921368,0.011508354367057064,0.020079617020634394
5009,4242,1.0439730112459493,2,0.19431274756926925,3.3539477251641108,0.171142578125,eval_flipped,-0.95,1.2561787500252466,-0.9351355559168563,-0.9435042858849776
5010,4242,1.6332707402015871,6,0.18616786836209723,3.5689772584910617,0.5869140625,train_rho80,0.8,0.9050769093589637,0.7939566494466146,0.7927183403671275
5011,4242,1.5039187221776005,2,0.087626562353818,2.7975921540396063,0.26904296875,train_rho95,0.95,0.5264370692653941,0.933906123780515,0.9467508328691453
5012,4242,1.7373611666009507,5,0.14582388477137065,3.4552852989719782,0.524169921875,eval_flipped,-0.95,-1.101045274775064,-0.9351355559168563,-0.9435042858849776
5013,4242,1.888243552321779,6,0.09268922291650995,2.5720629033876325,0.536376953125,control_train,0.0,-0.32003511487436387,0.011508354367057064,0.020079617020634394
5014,4242,1.1935496069429485,2,0.12858525786998262,3.0350245047537134,0.1640625,train_rho80,0.8,-1.6166036472339225,0.7939566494466146,0.7927183403671275
5015,4242,1.011181323622191,4,0.09570786835858505,2.6515495744578406,0.34814453125,eval_id,0.95,0.2756301001198677,0.9274251054933151,0.9360922674716526
5016,4242,1.3859755634138264,5,0.11211459868720401,2.750354108454906,0.47900390625,control_train,0.0,0.39544036343690075,0.011508354367057064,0.020079617020634394
5017,4242,0.5655030443981287,6,0.11301017602937716,2.8496927808532355,0.283203125,eval_broken,0.0,-1.1641086332776625,-0.002362902911009867,0.004906349045595393
5018,4242,1.739383426096091,6,0.11159391477322284,2.597997800076189,0.638671875,train_rho80,0.8,1.5717751405073412,0.7939566494466146,0.7927183403671275
5019,4242,0.8972525970372076,3,0.17814488676115825,3.302930762741026,0.19873046875,control_train,0.0,-1.9401204098025204,0.011508354367057064,0.020079617020634394
5020,4242,1.6816631906073822,5,0.19877886540099776,3.743280554432753,0.498779296875,control_train,0.0,-1.4745058554831982,0.011508354367057064,0.020079617020634394
5021,4242,1.919598149102786,6,0.11598220039707023,3.4468545882558352,0.73583984375,train_rho80,0.8,1.5151069162238615,0.7939566494466146,0.7927183403671275
5022,4242,0.6844594635918052,3,0.08519816615188106,3.55459632887602,0.132568359375,train_rho95,0.95,-1.0431404207251167,0.933906123780515,0.9467508328691453
5023,4242,1.439602571472256,3,0.08431877587578196,3.256525479005045,0.327880859375,eval_id,0.95,0.6784831824359341,0.9274251054933151,0.9360922674716526
5024,4242,1.4163982523699814,6,0.18461299803685643,3.2397352003399122,0.53515625,control_train,0.0,0.8075865096788835,0.011508354367057064,0.020079617020634394
5025,4242,1.4784405696398462,6,0.17166720971722865,2.6816356700737867,0.553955078125,eval_rho05,0.5,0.018687548792506115,0.4466068048907429,0.4321537506339134
5026,4242,1.9774750131648875,3,0.09768716887640806,2.8735759855306906,0.404296875,eval_id,0.95,-0.09238589242697581,0.9274251054933151,0.9360922674716526
5027,4242,0.8949232614723972,6,0.19726090253929474,2.6135164863514024,0.286376953125,train_rho80,0.8,-0.09431670313885604,0.7939566494466146,0.7927183403671275
5028,4242,1.794500380057453,4,0.19246948112137036,3.792237008714226,0.54052734375,eval_rho05,0.5,1.123415641841819,0.4466068048907429,0.4321537506339134
5029,4242,1.1719397689426065,4,0.09365767346843727,3.3804695862602765,0.270751953125,control_train,0.0,1.8839237836957414,0.011508354367057064,0.020079617020634394
5030,4242,1.1085137610899456,4,0.16045373727673112,3.311785978558558,0.31298828125,train_rho80,0.8,0.03494115074156086,0.7939566494466146,0.7927183403671275
5031,4242,1.332015142752931,4,0.12439198102564356,3.5150621299748135,0.356689453125,eval_rho05,0.5,0.5898718061015316,0.4466068048907429,0.4321537506339134
5032,4242,0.910852593811808,2,0.11616428181860897,2.7893009519969754,0.185791015625,eval_broken,0.0,-0.07936647998393107,-0.002362902911009867,0.004906349045595393
5033,4242,0.5529710983135956,5,0.13547438340136378,2.9618126850900772,0.234130859375,eval_rho05,0.5,0.11594233011543145,0.4466068048907429,0.4321537506339134
5034,4242,1.213059854624282,6,0.1270090297183518,3.5911062994714973,0.435546875,control_train,0.0,0.549826528360659,0.011508354367057064,0.020079617020634394
5035,4242,0.595884649181561,4,0.09249708050989426,3.325155380542572,0.19287109375,control_train,0.0,0.01726118972743833,0.011508354367057064,0.020079617020634394
5036,4242,0.596341396580979,6,0.0863540169140599,3.530510079292128,0.318115234375,train_rho95,0.95,-0.1760269678798151,0.933906123780515,0.9467508328691453
5037,4242,1.9840069746039144,5,0.17759334369221502,2.821356123627595,0.45263671875,eval_broken,0.0,-0.7922636691410473,-0.002362902911009867,0.004906349045595393
5038,4242,0.7559299118726196,6,0.1117297782387063,3.804580505065465,0.30712890625,train_rho95,0.95,-0.05127862047063282,0.933906123780515,0.9467508328691453
5039,4242,1.7451020205227807,4,0.13742325118790938,3.6382747799557005,0.5302734375,control_train,0.0,1.4909468667123438,0.011508354367057064,0.020079617020634394
5040,4242,1.0817509554676208,2,0.16429613369238133,3.739207672839344,0.125732421875,eval_broken,0.0,-0.6243174748782762,-0.002362902911009867,0.004906349045595393
5041,4242,1.1046113012068455,5,0.09049560390038623,2.79999326732815,0.3857421875,control_train,0.0,-0.030874698970584428,0.011508354367057064,0.020079617020634394
5042,4242,1.558234238640119,5,0.1485749071635338,3.074064147168485,0.519775390625,eval_flipped,-0.95,-1.1609069713326174,-0.9351355559168563,-0.9435042858849776
5043,4242,1.3342070588975714,6,0.10989462314085256,3.542695112417918,0.52392578125,control_train,0.0,-1.7008670087843893,0.011508354367057064,0.020079617020634394
5044,4242,1.843760378243704,3,0.1034759216456698,3.6648213459028476,0.15673828125,control_train,0.0,0.3052895673086789,0.011508354367057064,0.020079617020634394
5045,4242,1.155638013232848,3,0.08514133948060494,3.472275010760262,0.164794921875,eval_broken,0.0,0.7707791148665872,-0.002362902911009867,0.004906349045595393
5046,4242,1.7357222974373432,5,0.08161503241596625,2.758259350650011,0.354248046875,train_rho95,0.95,0.4953860810234637,0.933906123780515,0.9467508328691453
5047,4242,1.9681007568009137,5,0.08772746704445297,2.771565081285452,0.3779296875,train_rho95,0.95,-0.05335204045590136,0.933906123780515,0.9467508328691453
5048,4242,0.502697946698651,3,0.1963252235212387,2.8457896615252247,0.141357421875,control_train,0.0,-1.610204097503986,0.011508354367057064,0.020079617020634394
5049,4242,1.5944257503605463,6,0.18955864430698666,3.7955953845784394,0.532958984375,train_rho80,0.8,1.1788976972008065,0.7939566494466146,0.7927183403671275
5050,4242,1.46208785694471,4,0.17778956317251654,2.632760269042431,0.365478515625,eval_flipped,-0.95,-0.2547148711565043,-0.9351355559168563,-0.9435042858849776
5051,4242,1.5919634548732364,6,0.086308484296822,3.5705383043343577,0.638427734375,control_train,0.0,0.30103589825361876,0.011508354367057064,0.020079617020634394
5052,4242,0.9822500134141459,5,0.15701084843526913,3.1975346518687,0.368408203125,train_rho95,0.95,0.1624738040075866,0.933906123780515,0.9467508328691453
5053,4242,1.1989763318487159,5,0.15708344869150312,3.161822602523702,0.3994140625,control_train,0.0,0.6755766259513074,0.011508354367057064,0.020079617020634394
5054,4242,1.8587904167248541,3,0.0933783094116607,3.2359431644732473,0.34521484375,control_train,0.0,-0.21001698911890648,0.011508354367057064,0.020079617020634394
5055,4242,0.8506648146485736,4,0.12655344598398593,3.5440616911888805,0.23486328125,eval_broken,0.0,-1.095790094761822,-0.002362902911009867,0.004906349045595393
5056,4242,0.8538124681731466,5,0.1669837714885763,2.8954680536250574,0.333984375,eval_rho05,0.5,-0.2144234286777857,0.4466068048907429,0.4321537506339134
5057,4242,0.8262950004280756,6,0.16591184615030138,2.9014042806565183,0.2958984375,train_rho95,0.95,0.2401301628562568,0.933906123780515,0.9467508328691453
5058,4242,1.124267020644639,2,0.16518179216748002,2.9205218425488493,0.085205078125,eval_rho05,0.5,-1.1893930256251424,0.4466068048907429,0.4321537506339134
5059,4242,1.876648611281427,2,0.08611950910016364,3.0222154716034404,0.232177734375,train_rho95,0.95,-0.8294527277110862,0.933906123780515,0.9467508328691453
5060,4242,1.8743877736388332,5,0.0851293511323941,3.146774778999381,0.524658203125,control_train,0.0,-0.781190418020669,0.011508354367057064,0.020079617020634394
5061,4242,1.440796454923143,5,0.15627317741956315,3.2839890674680534,0.465087890625,control_train,0.0,1.6922352892425707,0.011508354367057064,0.020079617020634394
5062,4242,0.6862094175402935,5,0.11771156753414708,3.8036145185622248,0.234375,train_rho80,0.8,-0.38643437602669223,0.7939566494466146,0.7927183403671275
5063,4242,0.7030163842301831,2,0.17922643557514828,2.7135577978435976,0.100341796875,control_train,0.0,-1.854399106496529,0.011508354367057064,0.020079617020634394
5064,4242,0.6587704493540132,6,0.11527572048114698,2.5156488215112627,0.2392578125,eval_rho05,0.5,-0.6543840181400234,0.4466068048907429,0.4321537506339134
5065,4242,0.7374217909776125,3,0.16558462854418077,2.5599383113962766,0.16943359375,train_rho95,0.95,-1.9091136500886194,0.933906123780515,0.9467508328691453
5066,4242,1.2670857032171043,3,0.08166822057916524,2.950327105261807,0.247314453125,train_rho95,0.95,-0.5472337863734058,0.933906123780515,0.9467508328691453
5067,4242,1.4339226569957007,4,0.11400547744653466,3.7558375670261483,0.423095703125,train_rho95,0.95,0.6826408584051646,0.933906123780515,0.9467508328691453
5068,4242,0.7964016465906941,5,0.1303021656194852,3.5697146000726994,0.275634765625,control_train,0.0,0.5580341023186421,0.011508354367057064,0.020079617020634394
5069,4242,1.561227860669078,3,0.11958021207063256,2.774423236330993,0.2216796875,control_train,0.0,0.10005908478047883,0.011508354367057064,0.020079617020634394
5070,4242,0.5916850718567267,6,0.1930267052993525,3.1809941908972355,0.333740234375,train_rho95,0.95,0.26660228202388114,0.933906123780515,0.9467508328691453
5071,4242,1.8948191278930906,4,0.19141852398744985,3.4857396704774763,0.4482421875,train_rho95,0.95,1.0616942184486715,0.933906123780515,0.9467508328691453
5072,4242,0.8901467572006632,5,0.12033795138372047,3.7901158269721655,0.345458984375,train_rho80,0.8,-0.0006665435626910798,0.7939566494466146,0.7927183403671275
5073,4242,1.2665463992099681,2,0.15724301433120852,3.2925162259989253,0.246826171875,eval_broken,0.0,-0.026305801631811638,-0.002362902911009867,0.004906349045595393
5074,4242,1.7115100746713288,3,0.0920745929738247,3.9103552238097423,0.42578125,train_rho95,0.95,1.00512585016029,0.933906123780515,0.9467508328691453
5075,4242,0.8541885347259506,5,0.16032869712430983,3.5604352947313567,0.330078125,control_train,0.0,0.23525978358130445,0.011508354367057064,0.020079617020634394
5076,4242,0.8218653397399734,3,0.08531250170452953,3.05058625173273,0.138916015625,train_rho95,0.95,-1.1103438410833546,0.933906123780515,0.9467508328691453
5077,4242,1.769182222639668,2,0.11078945138077362,3.143437901073123,0.164794921875,control_train,0.0,2.421040097066454,0.011508354367057064,0.020079617020634394
5078,4242,1.3642910813902671,5,0.17890590273392937,3.1761789415771755,0.46484375,control_train,0.0,-0.703342930553333,0.011508354367057064,0.020079617020634394
5079,4242,1.2552143454564564,2,0.0827553456711519,2.7645817043590597,0.217041015625,train_rho95,0.95,-0.886902001868008,0.933906123780515,0.9467508328691453
5080,4242,0.978351935671537,6,0.11800451324847053,3.2950388755620676,0.263427734375,eval_id,0.95,-0.32990413835960886,0.9274251054933151,0.9360922674716526
5081,4242,1.7536055855412076,5,0.1992710714277725,2.8324166748473174,0.535888671875,control_train,0.0,-0.17678971125835516,0.011508354367057064,0.020079617020634394
5082,4242,1.5606486452952768,3,0.19122306953878132,3.9431712219322366,0.28955078125,control_train,0.0,-0.6455975609550185,0.011508354367057064,0.020079617020634394
5083,4242,0.7439476402213114,2,0.10840490252153345,3.942714713631416,0.1005859375,train_rho80,0.8,-1.5280298710425908,0.7939566494466146,0.7927183403671275
5084,4242,1.5489698187433576,5,0.08439310719027027,2.5855022004645685,0.512939453125,eval_broken,0.0,-0.2736148841850077,-0.002362902911009867,0.004906349045595393
5085,4242,0.9685148350348273,5,0.11812985354784528,3.4705746095107695,0.26806640625,train_rho80,0.8,0.7678758512338952,0.7939566494466146,0.7927183403671275
5086,4242,1.8826860400333407,2,0.16952328117926385,3.955510399051907,0.16943359375,train_rho95,0.95,-1.0471084173170317,0.933906123780515,0.9467508328691453
5087,4242,1.8080659608816474,4,0.1381061536458187,3.6240300670042775,0.393798828125,control_train,0.0,0.6297417540447754,0.011508354367057064,0.020079617020634394
5088,4242,1.3101691129980109,5,0.11597767006549661,2.516657869791141,0.427978515625,eval_rho05,0.5,-0.6143769269354813,0.4466068048907429,0.4321537506339134
5089,4242,1.6475013518217556,5,0.13003420417896566,2.8636924170916083,0.365234375,eval_broken,0.0,-0.6674150642936262,-0.002362902911009867,0.004906349045595393
5090,4242,1.8926473091488276,2,0.09478714841007421,3.286041868904472,0.18017578125,eval_rho05,0.5,-0.16523498220719296,0.4466068048907429,0.4321537506339134
5091,4242,1.9807076712251948,2,0.194470063241527,3.0323901669356155,0.338623046875,eval_rho05,0.5,-2.529222352996877,0.4466068048907429,0.4321537506339134
5092,4242,1.3360391332757966,4,0.15959673973106486,2.7562038471267924,0.329833984375,train_rho80,0.8,0.019525093878913588,0.7939566494466146,0.7927183403671275
5093,4242,1.034202131849194,5,0.11681709412871596,2.8307111960155096,0.343505859375,control_train,0.0,-0.1332910633155961,0.011508354367057064,0.020079617020634394
5094,4242,0.9906672018448388,3,0.10047626668548816,3.871978258096414,0.204833984375,control_train,0.0,0.19642552767627663,0.011508354367057064,0.020079617020634394
5095,4242,0.7413162407824505,6,0.1258254387345342,3.4016922806770014,0.341064453125,train_rho95,0.95,0.3437047792757633,0.933906123780515,0.9467508328691453
5096,4242,0.8117981711885649,2,0.16164675133361006,2.9427684122640683,0.085205078125,eval_rho05,0.5,-1.0765955705508017,0.4466068048907429,0.4321537506339134
5097,4242,1.3541611924270234,3,0.14091695149143565,3.771045589671573,0.2705078125,control_train,0.0,-1.6130425469291647,0.011508354367057064,0.020079617020634394
5098,4242,0.8040941845162906,6,0.18112810946214322,3.672403797026539,0.2685546875,train_rho80,0.8,0.2575373401399469,0.7939566494466146,0.7927183403671275
5099,4242,1.6913605328285561,6,0.10427934223156655,3.6029761263127797,0.550048828125,train_rho95,0.95,1.3385894346458462,0.933906123780515,0.9467508328691453
5100,4242,1.0060999499664751,3,0.14415319167002666,3.610448948903474,0.1826171875,control_train,0.0,-0.10831737792306793,0.011508354367057064,0.020079617020634394
5101,4242,1.1485237785414975,3,0.15307181587530794,3.5832306369422877,0.23095703125,train_rho80,0.8,-0.46781608199393215,0.7939566494466146,0.7927183403671275
5102,4242,1.489074199505344,4,0.169462096888028,3.934930722390699,0.355224609375,eval_id,0.95,0.12075859697624564,0.9274251054933151,0.9360922674716526
5103,4242,1.8778801484804275,3,0.12094521191298055,3.94055495347699,0.409423828125,control_train,0.0,-0.5469380726713069,0.011508354367057064,0.020079617020634394
5104,4242,0.9440187525905032,2,0.11378093177979035,3.629967641229357,0.13916015625,control_train,0.0,-1.285757059853345,0.011508354367057064,0.020079617020634394
5105,4242,1.2333320746411087,5,0.19884820401820213,3.249850070682937,0.369140625,train_rho95,0.95,0.33370456321424713,0.933906123780515,0.9467508328691453
5106,4242,1.854180484472887,3,0.1333471167301964,2.5694014971011905,0.344970703125,train_rho80,0.8,0.6417679620647884,0.7939566494466146,0.7927183403671275
5107,4242,1.7361353892000477,3,0.16215211097170734,3.146823390101522,0.453857421875,train_rho80,0.8,0.112680009422236,0.7939566494466146,0.7927183403671275
5108,4242,0.8117612115130701,5,0.1656557924621111,3.333418130240462,0.3115234375,control_train,0.0,-0.06197757231690349,0.011508354367057064,0.020079617020634394
5109,4242,1.0070287475461335,2,0.14581364608114605,3.4042443076008317,0.08349609375,train_rho95,0.95,-2.575021179861215,0.933906123780515,0.9467508328691453
5110,4242,1.003635217581949,4,0.15524415909384226,2.8058645403783053,0.332275390625,train_rho95,0.95,0.4923312643872263,0.933906123780515,0.9467508328691453
5111,4242,1.6544736217489158,6,0.14408602789302793,3.027309992135561,0.575927734375,train_rho95,0.95,1.077676632323854,0.933906123780515,0.9467508328691453
5112,4242,0.8038143647220694,3,0.1332174935688375,3.565415990324089,0.1435546875,train_rho95,0.95,-1.3533507082719094,0.933906123780515,0.9467508328691453
5113,4242,1.4902916641507256,6,0.11848816324433797,2.5116723435718287,0.46337890625,eval_broken,0.0,1.1356449391706869,-0.002362902911009867,0.004906349045595393
5114,4242,1.7199280008814841,2,0.11578686482369038,2.649409344006046,0.239990234375,train_rho80,0.8,-1.1416317858257297,0.7939566494466146,0.7927183403671275
5115,4242,1.9761142535499119,3,0.17071598207138078,2.687566995313567,0.453857421875,train_rho80,0.8,0.49622648692139937,0.7939566494466146,0.7927183403671275
5116,4242,1.8302938689408605,2,0.14994506364374358,3.3194948568915073,0.127197265625,train_rho80,0.8,-1.7678436102786115,0.7939566494466146,0.7927183403671275
5117,4242,1.2567168833285873,4,0.09806847271899427,2.698398913074518,0.32666015625,control_train,0.0,-0.3049272520334611,0.011508354367057064,0.020079617020634394
5118,4242,1.9606232839968398,6,0.08312079437549758,3.940410877379388,0.652099609375,control_train,0.0,0.6298349189051287,0.011508354367057064,0.020079617020634394
5119,4242,0.652838236100378,5,0.184065752998454,3.867365580592338,0.276123046875,train_rho95,0.95,-0.3741869065555513,0.933906123780515,0.9467508328691453
5120,4242,1.0308469430763152,5,0.1906772001082399,2.8710715351564406,0.28125,train_rho95,0.95,-0.2297789842789526,0.933906123780515,0.9467508328691453
5121,4242,0.7937037486434962,2,0.1171964254019526,3.1405224867194184,0.085693359375,train_rho95,0.95,-1.964889534662593,0.933906123780515,0.9467508328691453
5122,4242,1.2710367784714962,4,0.10047750490928571,3.19070575305515,0.276611328125,train_rho80,0.8,0.063853291959645,0.7939566494466146,0.7927183403671275
5123,4242,1.7021715924199117,4,0.11671013288990388,3.929723859265475,0.339111328125,train_rho80,0.8,0.4789454333354634,0.7939566494466146,0.7927183403671275
5124,4242,0.8764962061536676,5,0.19207612476262081,2.6287713786703106,0.25634765625,control_train,0.0,-0.4528314837405291,0.011508354367057064,0.020079617020634394
5125,4242,0.6568319651501426,2,0.13431321146050315,2.9063703341484706,0.057861328125,control_train,0.0,0.4266643500717996,0.011508354367057064,0.020079617020634394
5126,4242,1.213428131107823,6,0.18802002488463637,3.596349158151382,0.457275390625,eval_flipped,-0.95,-0.5784966390649144,-0.9351355559168563,-0.9435042858849776
5127,4242,0.7068578446175635,4,0.10808549807872048,3.9896934624516254,0.19580078125,train_rho80,0.8,-0.9183385636473698,0.7939566494466146,0.7927183403671275
5128,4242,1.1598112517723935,5,0.1330764373786596,3.552141999379153,0.43896484375,eval_broken,0.0,-0.4885916886955379,-0.002362902911009867,0.004906349045595393
5129,4242,1.1546322056421587,4,0.09977552457799262,2.612760983632804,0.275634765625,eval_flipped,-0.95,-0.08333645890667875,-0.9351355559168563,-0.9435042858849776
5130,4242,1.5026714724107348,2,0.1318724809120875,3.49836241380105,0.220947265625,eval_broken,0.0,1.13241940774811,-0.002362902911009867,0.004906349045595393
5131,4242,0.8432592298499879,2,0.1535866505010779,2.6596703154695764,0.123291015625,train_rho95,0.95,-1.4246858497430812,0.933906123780515,0.9467508328691453
5132,4242,1.0773600520881468,4,0.13852724054483545,3.9213065239570897,0.2763671875,eval_flipped,-0.95,0.5503270585263068,-0.9351355559168563,-0.9435042858849776
5133,4242,1.4712473070433114,3,0.12557110915777958,2.6854677390826094,0.4208984375,train_rho95,0.95,0.6001095774502768,0.933906123780515,0.9467508328691453
5134,4242,1.6496662735964662,5,0.19855852032961258,3.109130213216733,0.566650390625,control_train,0.0,0.5308027497051625,0.011508354367057064,0.020079617020634394
5135,4242,1.1948769415678244,2,0.1667556026002021,3.477014815264175,0.1572265625,train_rho80,0.8,-0.3875418599578637,0.7939566494466146,0.7927183403671275
5136,4242,1.1798449249751175,3,0.10686103081462098,2.987571855378653,0.26171875,train_rho80,0.8,0.34066841324274055,0.7939566494466146,0.7927183403671275
5137,4242,1.0390859701023727,3,0.19354980127599958,3.661203021073256,0.2265625,train_rho80,0.8,-0.6452889996970412,0.7939566494466146,0.7927183403671275
5138,4242,0.56572610314669,4,0.10113674741953727,3.717961657586314,0.17724609375,train_rho95,0.95,-0.8697182545903064,0.933906123780515,0.9467508328691453
5139,4242,1.5594768582467204,2,0.11326526216384364,3.020766304119938,0.210205078125,train_rho80,0.8,-0.9227580896324264,0.7939566494466146,0.7927183403671275
5140,4242,0.6986469027344215,2,0.09588831628392142,3.308976555673315,0.095703125,train_rho80,0.8,-1.7711492925656434,0.7939566494466146,0.7927183403671275
5141,4242,1.3699346076943724,3,0.128965097233353,3.552255698549879,0.216064453125,train_rho80,0.8,0.24768241911117495,0.7939566494466146,0.7927183403671275
5142,4242,1.2958143538337568,6,0.1405065036097794,3.80331564768259,0.3818359375,train_rho95,0.95,0.6937861771476665,0.933906123780515,0.9467508328691453
5143,4242,1.5110441214901376,4,0.0967070061641222,3.093306024151731,0.436279296875,control_train,0.0,0.5573612564447975,0.011508354367057064,0.020079617020634394
5144,4242,1.3903713544808778,6,0.13654499011819302,2.5487374197518133,0.543212890625,train_rho95,0.95,1.622067529141392,0.933906123780515,0.9467508328691453
5145,4242,1.6813312023965308,4,0.13638780350065655,3.3027201319402213,0.440185546875,eval_flipped,-0.95,-0.887530212304884,-0.9351355559168563,-0.9435042858849776
5146,4242,1.7288487476429952,4,0.08931663091395385,2.5098748380057283,0.410400390625,train_rho80,0.8,0.79162705569792,0.7939566494466146,0.7927183403671275
5147,4242,0.9570031443839491,2,0.17739497243772867,3.10848958154616,0.09912109375,control_train,0.0,-0.8525945914249503,0.011508354367057064,0.020079617020634394
5148,4242,1.9680629712844273,4,0.13513022164672223,3.6717094089053117,0.459716796875,eval_flipped,-0.95,-1.1835750545179875,-0.9351355559168563,-0.9435042858849776
5149,4242,1.2806413225141053,5,0.16119416323136782,3.4591787247849815,0.515380859375,train_rho95,0.95,1.6115306162692784,0.933906123780515,0.9467508328691453
5150,4242,1.3601851854872793,2,0.12623715894980642,3.177961761644726,0.157958984375,control_train,0.0,-1.720295556336606,0.011508354367057064,0.020079617020634394
5151,4242,1.6430041771549604,2,0.09052242720242765,3.4125248523501863,0.223388671875,train_rho95,0.95,-0.5925928223620958,0.933906123780515,0.9467508328691453
5152,4242,1.9591523660914008,4,0.19159909667684033,3.9943399634890944,0.580322265625,eval_id,0.95,1.1940260010415003,0.9274251054933151,0.9360922674716526
5153,4242,0.9771995963873035,4,0.0947458667463464,3.6043307358982544,0.33740234375,eval_broken,0.0,-0.7390287842889683,-0.002362902911009867,0.004906349045595393
5154,4242,1.112528063464533,6,0.14074682925223403,3.560167606565109,0.39404296875,control_train,0.0,1.0600003598507328,0.011508354367057064,0.020079617020634394
5155,4242,1.998158393425803,5,0.15658663482532945,3.8782764821839852,0.73974609375,eval_id,0.95,2.334441757450037,0.9274251054933151,0.9360922674716526
5156,4242,0.6346010276061362,5,0.15779803026248446,2.7330433752578247,0.199951171875,eval_rho05,0.5,0.5865361115452359,0.4466068048907429,0.4321537506339134
5157,4242,1.2387822003582754,3,0.11960048873338594,3.224227760930614,0.317626953125,train_rho80,0.8,-0.2805780961084982,0.7939566494466146,0.7927183403671275
5158,4242,0.8430903715130162,2,0.08763776341779114,2.87027848852686,0.119140625,eval_id,0.95,-1.1942790510283392,0.9274251054933151,0.9360922674716526
5159,4242,1.1522223443261672,4,0.1320245128410463,3.798386927743612,0.281494140625,control_train,0.0,-0.7643183750669393,0.011508354367057064,0.020079617020634394
5160,4242,1.720924882294167,5,0.11990340866541846,3.0620438524838467,0.5341796875,eval_rho05,0.5,1.9883693015565234,0.4466068048907429,0.4321537506339134
5161,4242,1.8218338337827797,4,0.14692081449056432,3.9141120889731424,0.42041015625,train_rho80,0.8,0.6339640413057881,0.7939566494466146,0.7927183403671275
5162,4242,1.4435217658810164,4,0.1800429150323346,2.9445597434515633,0.284912109375,eval_broken,0.0,-0.3457094433728742,-0.002362902911009867,0.004906349045595393
5163,4242,0.5502920188822278,6,0.10391592037652818,2.6271673123414767,0.305908203125,train_rho95,0.95,0.12391893660175007,0.933906123780515,0.9467508328691453
5164,4242,1.927992351241083,5,0.1989659733266433,3.9236356720675127,0.58251953125,control_train,0.0,0.10762472741036691,0.011508354367057064,0.020079617020634394
5165,4242,1.42559090692238,6,0.10230762656680574,3.9667025712788875,0.539794921875,eval_id,0.95,1.5354181814107015,0.9274251054933151,0.9360922674716526
5166,4242,0.7492848990223007,5,0.11814616273513218,3.3259571052523955,0.239990234375,control_train,0.0,0.28449859902840224,0.011508354367057064,0.020079617020634394
5167,4242,0.5266007241366001,3,0.10373868680174028,3.17522131578977,0.14404296875,control_train,0.0,-0.6526817808402968,0.011508354367057064,0.020079617020634394
5168,4242,1.6123950199530912,5,0.14287253930129218,2.6610761334880655,0.4755859375,eval_broken,0.0,0.3110726041473392,-0.002362902911009867,0.004906349045595393
5169,4242,1.9036813194310227,2,0.16497449317272453,3.36233817067734,0.254150390625,train_rho80,0.8,-0.2222970248176746,0.7939566494466146,0.7927183403671275
5170,4242,1.4054994900828768,2,0.11696497058311167,2.6289240900438284,0.257080078125,control_train,0.0,-0.19517400462216938,0.011508354367057064,0.020079617020634394
5171,4242,0.8523653941930941,4,0.14034819430133155,3.0793683148884123,0.2236328125,control_train,0.0,0.22250349369998115,0.011508354367057064,0.020079617020634394
5172,4242,1.3952015325124922,2,0.13137368724571752,3.0032806069006206,0.200439453125,control_train,0.0,0.3629705221364682,0.011508354367057064,0.020079617020634394
5173,4242,0.8250647740860848,5,0.19605651032482918,3.8967436336215413,0.240966796875,train_rho95,0.95,-0.7240394357584885,0.933906123780515,0.9467508328691453
5174,4242,1.0344829200507384,3,0.17053932283268042,3.731505468049804,0.187744140625,control_train,0.0,0.179103770900114,0.011508354367057064,0.020079617020634394
